Código	Artículo	Precio sin impuestos	Porcentaje impuestos	Porcentaje liquidación	Fecha fin de promo	Fecha reposición	Canon digital	Part number	Stock local	Stock provincias	Id marca	Id categoría	Categoría	URL imagen	Código Icecat
10110765	Fundas Plastificar FELLOWES Brillo A3 100Uni. (CR53023)	PVM	7	0			0	CR53023	3	6			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10110765.jpg	-1
10110791	Asiento PlaySeat Evolution Alcantara Pro (REP00104)	PVM	7	0			0	REP00104	0	1			Juegos y Consolas>Gaming PC>Sillas	https://cluster.binarycanarias.com/img/cp-10110791.jpg	-1
10110867	Mesa Mars Gaming 110x60x74cm Blanca (MGDW)	PVM	7	0			0	MGDW	1	4			Juegos y Consolas>Gaming PC>Mesas	https://cluster.binarycanarias.com/img/cp-10110867.jpg	91689185
10110896	Disco WD Purple 6Tb SATA3 128Mb (WD62PURZ)	PVM	7	0			5.45	WD62PURZ	1	2			Integración>Discos Internos>SATA 3.5	https://cluster.binarycanarias.com/img/cp-10110896.jpg	87941337
10111363	Refrig. Liquida ABYSM Artic 360 ARGB (833302)	PVM	7	0			0	833302	4	8			Integración>Refrigeración>Ventiladores auxiliares	https://cluster.binarycanarias.com/img/cp-10111363.jpg	-1
10111483	Intel Core i5-11600 2.8GHz 12Mb LGA1200 Caja	PVM	7	0			0	BX8070811600	2	4			Integración>Microprocesadores>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10111483.jpg	88555639
10111506	ASUS PRIME Z590-P WIFI:(1200) 4DDR4 HDMI ATX	PVM	7	0			0	90MB1810-M0EAY0	4	6			Integración>Placas base>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10111506.jpg	-1
10111735	Latiguillo Apant EQUIP S/FTP Cat.6a 3m Negro (EQ605692)	PVM	7	0			0	EQ605692	2	4			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10111735.jpg	9603676
10111981	CRICUT Smart Vinyl Permanente Blanco (CRC-2008663)	PVM	7	0			0	CRC-2008663	3	5			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10111981.jpg	-1
10117799	"Monitor NILOX 27"" FHD HDMI DP Multimedia (NXM27REG01)"	PVM	7	0			0	NXM27REG01	3	4			Periféricos>Monitores>Hasta 32 pulgadas	https://cluster.binarycanarias.com/img/cp-10117799.jpg	101739837
10117800	"Monitor NILOX 24"" FHD VGA HDMI Multimedia (NXM24RWC01)"	PVM	7	0	01/12/2022		0	NXM24RWC01	3	5			Periféricos>Monitores>Hasta 26 pulgadas	https://cluster.binarycanarias.com/img/cp-10117800.jpg	100003303
10117872	"Medion Akoya E15301-MD62425 R5 8Gb 256SSD 15.6"" W11H"	PVM	7	0			5.45	30033909	10	10			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 15 a 16 pulgadas	https://cluster.binarycanarias.com/img/cp-10117872.jpg	-1
10117885	Cable AISENS latiguillo Cat6a UTP 30cm Gris (A145-0553)	PVM	7	0			0	A145-0553	0	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10117885.jpg	101946102
10117975	Smartwatch Huami Amazfit Bip 3 44mm Negro (W2172OV1N)	PVM	7	0			0	W2172OV1N	2	4			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10117975.jpg	-1
10118068	Mando POWERA Spectra Infinity XBox (1522360-01)	PVM	7	0			0	1522360-01	10	10			Juegos y Consolas>Gaming PC>Mandos (pads)	https://cluster.binarycanarias.com/img/cp-10118068.jpg	-1
10118101	Semitorre Mars Gaming ARGB Sin/F mATX Negro (MC61)	PVM	7	0			0	MC61	2	4			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10118101.jpg	100709684
10118122	AMD Ryzen 7 7700X 4.5GHz 32Mb AM5 (100-100000591WOF)	PVM	7	0			0	100-100000591WOF	2	4			Integración>Microprocesadores>AMD Socket AM5	https://cluster.binarycanarias.com/img/cp-10118122.jpg	101616614
10118124	GIGABYTE B660 GAMING X AX: (1700) 4DDR4 HDMI DP ATX	PVM	7	0			0	B660 GAMING X AX DDR4 1.0	5	10			Integración>Placas base>Intel Socket 1700	https://cluster.binarycanarias.com/img/cp-10118124.jpg	-1
10118172	Teclado Mars Gaming RGB Switch Azul, Negro (MK422BES)	PVM	7	0			0	MK422BES	2	3			Periféricos>Teclados>Teclados gaming	https://cluster.binarycanarias.com/img/cp-10118172.jpg	99622151
10118240	"TV LG 32"" LED FHD WebOS22 Wifi Negro (32LQ63006LA)"	PVM	7	0			0	32LQ63006LA	10	10			Imagen y sonido>Televisores>Hasta 32 pulgadas	https://cluster.binarycanarias.com/img/cp-10118240.jpg	-1
10118268	"eBook KOBO Libra 2 7"" BT Tactil Blanco(N418-KU-WH-K-EP)"	PVM	7	0			3.15	N418-KU-WH-K-EP	1	3			Tablets / eBooks>Libros electrónicos>Tinta electrónica	https://cluster.binarycanarias.com/img/cp-10118268.jpg	-1
10118282	"Tablet Samsung Active4 Pro 10.1"" 4Gb 64Gb Negra (T636B)"	PVM	7	0			3.15	SM-T636BZKAEEB	1	1			Tablets / eBooks>Tabletas>Android	https://cluster.binarycanarias.com/img/cp-10118282.jpg	-1
10118321	Silla Gaming DRIFT regulable Negro/Azul (DR111BL)	PVM	7	0		10/11/2022	0	DR111BL	0	7			Juegos y Consolas>Gaming PC>Sillas	https://cluster.binarycanarias.com/img/cp-10118321.jpg	-1
10118332	"HP 255 G9 Ryzen 5 8Gb 512SSD 15.6"" FreeDos (6S6F6EA)"	PVM	7	0			5.45	6S6F6EA	0	2			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 15 a 16 pulgadas	https://cluster.binarycanarias.com/img/cp-10118332.jpg	-1
10118430	"Smartwatch DENVER 1.28"" BT Rosa (SW-173 ROSE)"	PVM	7	0			0	SW-173 ROSE	2	4			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118430.jpg	-1
10110023	Cable AISENS Alimentación 4PIN/H-4PIN/M 15cm(A131-0166)	PVM	7	0			0	A131-0166	6	10			Periféricos>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-10110023.jpg	70325816
10110245	Auriculares FRESH N REBEL Twins ANC Misty Mint(3TW3100M	PVM	7	0			0	3TW3100MM	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10110245.jpg	-1
10110257	Tinta EPSON Cian 35XL (C13T35924010)	PVM	7	0			0	C13T35924010	2	5			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-10110257.jpg	36132405
10110539	"Disco Externo Seagate 2.5"" 5Tb USB 3.0 (OUT0539)"	PVM	7	0			6.45	OUT0539	2	2			Periféricos>Discos y cajas externos>Seminuevo (Discos y cajas externos)	https://cluster.binarycanarias.com/img/cp-10110539.jpg	-1
10110585	Bombilla TP-LINK LED Smart WiFi E27 (TAPO L530E 2-Pack)	PVM	7	0			0	TAPO L530E(2-PACK)	2	4			Hogar / Electrónica consumo>Iluminacion>Iluminación LED	https://cluster.binarycanarias.com/img/cp-10110585.jpg	-1
10110671	Altavoz SONOS ROAM BT Blanco Portatil (SNS-ROAM1R21)	PVM	7	0			0	SNS-ROAM1R21	3	6			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-10110671.jpg	89452201
10110754	Destructora Fellowes LX221 P-5 (5050401)	PVM	7	0			0	5050401	1	2			Hogar / Electrónica consumo>Destructoras de Papel>Empresa	https://cluster.binarycanarias.com/img/cp-10110754.jpg	76546264
10110802	Llavero Apple Airtag cuero Marrón Caramelo (MX4M2ZM/A)	PVM	7	0			0	MX4M2ZM/A	2	4			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios	https://cluster.binarycanarias.com/img/cp-10110802.jpg	-1
10110922	Regr DVD-RW Samsung 24x8x16x sATA Negra Bulk (OUT0922)	PVM	7	0			1.86	OUT0922	1	1			Integración>Ópticos>Seminuevo (Ópticos)		-1
10110992	Intel Core i7-10700 2.90GHz 16Mb LGA1200 Caja	PVM	7	0			0	BX8070110700	6	9			Integración>Microprocesadores>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10110992.jpg	-1
10111254	Range Extender NETIS WiFi5 1200Mbps RJ45 WPS (E3)	PVM	7	0			0	E3	7	10			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-10111254.jpg	-1
10111260	Rallador BRA Efficient Zester Fino (A195023)	PVM	7	0			0	A195023	1	3			Hogar / Electrónica consumo>Menaje>Cocina	https://cluster.binarycanarias.com/img/cp-10111260.jpg	-1
10111455	"Lenovo V14 G2 i5-1135G7 8Gb 256SSD 14"" W10 (82KA001KSP)"	PVM	7	0			5.45	82KA001KSP	10	10			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 13 a 14.3 pulgadas	https://cluster.binarycanarias.com/img/cp-10111455.jpg	92650177
10111536	Switch LEVEL ONE 5p 10/100/1000 No Gest (GEU-0523)	PVM	7	0			0	GEU-0523	10	10			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-10111536.jpg	76397710
10111853	"Monitor LG 32"" LED FHD 165Hz 1ms Negro/Rojo (32GN500-B)"	PVM	7	0			0	32GN500-B	0	8			Periféricos>Monitores>Hasta 32 pulgadas	https://cluster.binarycanarias.com/img/cp-10111853.jpg	86186893
10111862	Router TP-LINK Dual Wifi 6 AX1800 4antenas(ARCHER AX20)	PVM	7	0			0	ARCHER AX20	4	4			Redes y CCTV>Switch y routers>Routers	https://cluster.binarycanarias.com/img/cp-10111862.jpg	77970749
10112158	Pila botón Duracell DL1616 3V (CR1616)	PVM	7	0			0	CR1616	0	6			Consumibles varios>Pilas y baterías>Normales	https://cluster.binarycanarias.com/img/cp-10112158.jpg	15744753
50258818	Tinta BROTHER Cian (LC3219XLC)	PVM	7	0		11/11/2022	0	LC3219XLC	0	2			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-50258818.jpg	33499356
50304501	Tinta Qink Cian para HP 364XL	PVM	7	0			0	Q10/HI-364XLCY2J55AQ	0	2			Consumibles impresión>Tintas Genericas>Tinta Qink	https://cluster.binarycanarias.com/img/cp-50304501.jpg	-1
50351083	Toner HP LaserJet 643A Magenta (Q5953A)	PVM	7	0			0	Q5953A	1	1			Consumibles impresión>Toner Marcas>Toner HP		338618
50351110	Toner HP LaserJet Negro 90A (CE390A)	PVM	7	0			0	CE390A	1	1			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351110.jpg	7990471
50351222	Toner HP LaserJet 203X Cian  (CF541X)	PVM	7	0			0	CF541X	1	1			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351222.jpg	38006907
50351236	Toner HP LaserJet 117A Negro (W2070A)	PVM	7	0		11/11/2022	0	W2070A	7	10			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351236.jpg	68794934
50352522	Toner EPSON Magenta C2900/CX29 2500pag C13S050628	PVM	7	0			0	C13S050628	1	2			Consumibles impresión>Toner Marcas>Toner Epson	https://cluster.binarycanarias.com/img/cp-50352522.jpg	10584997
50354360	Toner Samsung 4000p. Negro (CLP-K350A/EL)	PVM	7	70			0	CLP-K350A	3	5			Consumibles impresión>Toner Marcas>Toner otras marcas	https://cluster.binarycanarias.com/img/cp-50354360.jpg	1278165
50355556	Toner OKI Laser Amarillo C5600/C5700 (43381905)	PVM	7	70			0	43381905	0	1			Consumibles impresión>Toner Marcas>Toner OKI	https://cluster.binarycanarias.com/img/cp-50355556.jpg	460097
50357055	Toner BROTHER Magenta 1500pag (TN-320M)	PVM	7	0			0	TN320M	2	3			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357055.jpg	5799082
50400168	Toner GENERIC HP Amarillo 4700 (Q5952A)	PVM	7	70			0	LH-124	2	4			Consumibles impresión>Toner Genericos>Toner Generic		-1
55200802	Pilas recargables Duracell AA 1300mAH Pack-4 (HR6-B)	PVM	7	0			0	HR6-B	10	10			Consumibles varios>Pilas y baterías>Recargables	https://cluster.binarycanarias.com/img/cp-55200802.jpg	15514031
55255451	Cable EQUIP SVGA 3Coax M-H Ferrita 15m (EQ118855)	PVM	7	0			0	EQ118855	4	8			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-55255451.jpg	21329032
55255651	Nanocable USB 2.0 A/M-MiniUSB B/M 3m Negro (10.01.0403)	PVM	7	0			0	10.01.0403	4	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-55255651.jpg	32275181
55255868	EQUIP Cable SVGA 3Coax M-M 3m Ferrita (EQ118811)	PVM	7	0			0	EQ118811	6	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-55255868.jpg	15988004
55255905	Latiguillo EQUIP U/UTP Cat.5e 2m (EQ825411)	PVM	7	0			0	EQ825411	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55255905.jpg	16004661
55255911	Latiguillo EQUIP U/UTP Cat.6 3m (EQ625412)	PVM	7	0			0	EQ625412	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55255911.jpg	17542663
55255987	EQUIP Kit 2u conector RJ45 Cat.6 Toofree (EQ121165)	PVM	7	0			0	EQ121165	10	10			Periféricos>Cables>Conectores de red	https://cluster.binarycanarias.com/img/cp-55255987.jpg	13179827
50351058	Toner HP LaserJet Amarillo 124A (Q6002A)	PVM	7	0			0	Q6002A	1	1			Consumibles impresión>Toner Marcas>Toner HP		291705
50351140	Toner HP LaserJet 4345mfp (Q5945A)	PVM	7	70			0	Q5945A	1	1			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351140.jpg	133728
50351233	Toner HP LaserJet 37A Negro (CF237A)	PVM	7	0			0	CF237A	1	2			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351233.jpg	36615800
50351262	Toner HP Laser Cian 504A (CE251A)	PVM	7	30			0	CE251A	1	1			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351262.jpg	1693327
50352705	Toner Konica LaserJet 2400/2500 Cian (1710589-007)	PVM	7	70			0	1710589-007	1	1			Consumibles impresión>Toner Marcas>Toner otras marcas	https://cluster.binarycanarias.com/img/cp-50352705.jpg	131723
50353074	Toner Samsung Laser Cian (CLT-C4092S)	PVM	7	50			0	CLT-C4092S	1	2			Consumibles impresión>Toner Marcas>Toner otras marcas	https://cluster.binarycanarias.com/img/cp-50353074.jpg	1562788
50353082	Toner Samsung Laser Amarillo (CLT-Y4092S)	PVM	7	50			0	CLT-Y4092S	1	2			Consumibles impresión>Toner Marcas>Toner otras marcas	https://cluster.binarycanarias.com/img/cp-50353082.jpg	1562785
50354517	Toner Canon CEXV7 Negro (7814A002)	PVM	7	70			0	7814A002	0	1			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354517.jpg	332660
50354531	Toner Canon E-30 Negro (1491A003BA)	PVM	7	50			0	1491A003BA	1	2			Consumibles impresión>Toner Marcas>Toner Canon	https://cluster.binarycanarias.com/img/cp-50354531.jpg	46594
50357044	Toner BROTHER Negro 8000p (TN-3480)	PVM	7	0		11/11/2022	0	TN3480	4	10			Consumibles impresión>Toner Marcas>Toner Brother	https://cluster.binarycanarias.com/img/cp-50357044.jpg	30846681
50400164	Toner GENERIC HP Cyan 4700 (Q5951A)	PVM	7	70			0	LH-122	1	1			Consumibles impresión>Toner Genericos>Toner Generic		-1
50408104	Toner Compatible GOLD LEX OPTRA E250/350	PVM	7	70			0	LL-52	0	1			Consumibles impresión>Toner Genericos>Toner Gold		-1
50408255	Toner XEROX Negro Office C7551X M3035 P3005 (003R99764)	PVM	7	70			0	003R99764	0	5			Consumibles impresión>Toner Genericos>Toner Xerox	https://cluster.binarycanarias.com/img/cp-50408255.jpg	2224215
50408287	Toner XEROX Responsible HP Q6473A (007R97016)	PVM	7	70			0	007R97016	2	3			Consumibles impresión>Toner Genericos>Toner Xerox	https://cluster.binarycanarias.com/img/cp-50408287.jpg	15932541
55201095	Estante de Pared Doble Approx 10Kg (APPSH02)	PVM	7	30			0	APPSH02	1	2			Periféricos>Monitores>Varios (monitores)	https://cluster.binarycanarias.com/img/cp-55201095.jpg	-1
55253607	Cable AISENS alimentacion CPU Negro 3m (A132-0168)	PVM	7	0			0	A132-0168	0	0			Redes y CCTV>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-55253607.jpg	70325907
55253677	Cable EQUIP HDMI 2.0 High Speed 4K 20m (EQ119375)	PVM	7	0			0	EQ119375	1	7			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55253677.jpg	36743781
55255701	Roseta EQUIP de superficie para 1 conector (EQ761311)	PVM	7	30			0	EQ761311	0	3			Periféricos>Cables>Conectores de red	https://cluster.binarycanarias.com/img/cp-55255701.jpg	14542191
10112228	Perfilador Orbegozo NO 3500 3 Accesorios (17518)	PVM	7	0			0	17518	5	9			Hogar / Electrónica consumo>Cuidado personal>Aseo	https://cluster.binarycanarias.com/img/cp-10112228.jpg	-1
10112354	CRICUT Joy Vinyl Removable 14x122 Negro M1(CRC-2008038)	PVM	7	0			0	CRC-2008038	3	4			Consumibles varios>Material de Oficina>Papelería	https://cluster.binarycanarias.com/img/cp-10112354.jpg	-1
10112585	Semitorre CORSAIR ICUE 220T RGB ATX Negra CC-9011173-WW	PVM	7	0			0	CC-9011173-WW	3	7			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10112585.jpg	-1
10113202	Conversor AISENS USB3.0 a Ethernet Gigabit (A106-0504)	PVM	7	0			0	A106-0504	3	10			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10113202.jpg	95249285
10113406	Auriculares BLUE ELEMENT Live 2 Blanco(BE-LIVE-2-WHITE	PVM	7	0			0	BE-LIVE-2-WHITE	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10113406.jpg	-1
10113413	Ratón BLUESTORK Wireless 2.4Ghz Negro(M-WL-OFF60-BLACK)	PVM	7	0			0	M-WL-OFF60-BLACK	10	10			Periféricos>Ratones>Ratones gaming	https://cluster.binarycanarias.com/img/cp-10113413.jpg	-1
10113418	Auriculares G-LAB HELLIUM PC/PS4/XBOX (KORP-HELIUM-B)	PVM	7	0			0	KORP-HELIUM-B	6	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10113418.jpg	-1
10113658	Switch D-LINK 48P Gigabit +4SFP (DGS-2000-52)	PVM	7	0			0	DGS-2000-52	1	2			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-10113658.jpg	-1
10113818	Punto Acceso Pared TP-LINK Wifi 6 Dual (EAP615-WALL)	PVM	7	0			0	EAP615-WALL	5	5			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-10113818.jpg	93280459
10113911	Cámara IP D-LINK 4K H.265 Outdoor (DCS-4714E)	PVM	7	0			0	DCS-4714E	3	5			Redes y CCTV>Cámaras IP>Cámaras IP LAN	https://cluster.binarycanarias.com/img/cp-10113911.jpg	89232113
10114059	Telescopio KONUS Konusnova 70 D70/F800	PVM	7	0			0	KON1755	2	4			Hogar / Electrónica consumo>Ocio>Optica	https://cluster.binarycanarias.com/img/cp-10114059.jpg	-1
10114106	Mando para TV compatible con LG (TMURC300)	PVM	7	0			0	TMURC300	0	1			Imagen y sonido>Televisores>Varios (televisión)	https://cluster.binarycanarias.com/img/cp-10114106.jpg	-1
10114149	Soporte portátil TRUST Ziva LED Usb (21962)	PVM	7	0			0	21962	10	10			Ordenadores portátiles>Accesorios notebook>Soportes	https://cluster.binarycanarias.com/img/cp-10114149.jpg	37554241
10114155	Teclado+Ratón TRUST TKM-250 Usb Negro (23977)	PVM	7	0			0	23977	1	1			Periféricos>Teclados>Teclados + ratón	https://cluster.binarycanarias.com/img/cp-10114155.jpg	86247535
10114167	Auriculares TRUST Primo Touch BT Negro (23712)	PVM	7	0			0	23712	3	8			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10114167.jpg	80171978
10114350	Cuchilla Cricut Joy Replacement Blade M3 (CRC-2007929)	PVM	7	0			0	CRC-2007929	8	10			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10114350.jpg	-1
10114587	Tinta BROTHER Cian (LC427C)	PVM	7	0			0	LC427C	3	7			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-10114587.jpg	95375523
10118434	"Smartwatch DENVER 1.4"" BT Blanco (SW-164 WHITE)"	PVM	7	0			0	SW-164 WHITE	3	6			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118434.jpg	-1
10118461	Sportcam DENVER 4K 20Mp Wifi mUsb/mHDMI (ACK-8062W)	PVM	7	0			0	ACK-8062W	5	10			Imagen y sonido>Fotografía y video>Cámaras de video	https://cluster.binarycanarias.com/img/cp-10118461.jpg	-1
10118464	Mini camara digital DENVER de vida silvestre (WCS-5020)	PVM	7	0			0	WCS-5020	0	1			Imagen y sonido>Fotografía y video>Cámaras de video	https://cluster.binarycanarias.com/img/cp-10118464.jpg	-1
10118516	Apple Watch S8 GPS 45mm Correa Sport (MNK43TY/A)	PVM	7	0			0	MNK43TY/A	1	1			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118516.jpg	-1
10118520	GIGABYTE Pcie Nvidia GTX1660 D5 6Gb (GV-N1660D5-6GD)	PVM	7	0		04/11/2022	0	GV-N1660D5-6GD	0	0			Integración>Tarjetas gráficas>nVidia PCIe	https://cluster.binarycanarias.com/img/cp-10118520.jpg	-1
10118580	"Mochila CASE LOGIC Jaunt Backpack 15.6"" Negro (3204869)"	PVM	7	0		11/11/2022	0	3204869	0	0			Ordenadores portátiles>Maletines>Mochilas		-1
10118641	"Funda CASE LOGIC Sleeve Macbook 13.3"" Grafito(3201352)"	PVM	7	0		11/11/2022	0	3201352	0	0			Ordenadores portátiles>Maletines>Fundas		-1
10118694	Mochila THULE Aion Backpack 28L color Nutria (3204722)	PVM	7	0		11/11/2022	0	3204722	0	0			Ordenadores portátiles>Maletines>Mochilas		-1
10209808	Ventilador AEROCOOL con Disipador 120mm 125w (CYLON3)	PVM	7	0			0	CYLON3	2	2			Integración>Refrigeración>Ventiladores auxiliares	https://cluster.binarycanarias.com/img/cp-10209808.jpg	75765081
10251501	Modulo DDR3L 1600Mhz 4Gb SODIMM (KVR16LS11/4)	PVM	7	0		18/11/2022	0	KVR16LS11/4	10	10			Integración>Memorias>Sodimm DDR3	https://cluster.binarycanarias.com/img/cp-10251501.jpg	18290506
10303890	Tarjeta PCIe APPROX 1paralelo/2serie (APPPCIE1P2S)	PVM	7	0			0	APPPCIE1P2S	1	5			Integración>Controladoras>Controladoras PCIe	https://cluster.binarycanarias.com/img/cp-10303890.jpg	18635695
10358626	HDD U320 36GB 15000 rpm H&S ML350/370/DL380(286776-B22)	PVM	7	70			5.45	286776-B22	1	1			Integración>Discos Internos>Discos Servidor		-1
10359042	Pendrive SANDISK Ultra USB 3.0 256Gb (SDCZ48-256G-U46)	PVM	7	0			0.24	SDCZ48-256G-U46	4	10			Periféricos>Pendrive>256Gb	https://cluster.binarycanarias.com/img/cp-10359042.jpg	27268872
30306841	Soporte Cabeza ActionCam Conceptronic (CACTIONCAMHM)	PVM	7	50			0	CACTIONCAMHM	0	2			Imagen y sonido>Fotografía y video>Varios video	https://cluster.binarycanarias.com/img/cp-30306841.jpg	23042267
30403300	Silla Gaming Drift DR100 Negro/Rojo (DR100BR)	PVM	7	0			0	DR100BR	1	2			Juegos y Consolas>Gaming PC>Varios (gaming PC)	https://cluster.binarycanarias.com/img/cp-30403300.jpg	-1
45100665	EQUIP Patch Panel 8p Cat.5e Sobremesa (EQ227308v2)	PVM	7	0			0	EQ227308	1	1			Redes y CCTV>Armarios y cajas>Varios (armarios y cajas)	https://cluster.binarycanarias.com/img/cp-45100665.jpg	712697
45203857	Tarjeta red Wireless D-Link USB N150 (DWA-127)	PVM	7	0			0	DWA-127	0	4			Redes y CCTV>WiFi>Tarjetas de red wireless USB	https://cluster.binarycanarias.com/img/cp-45203857.jpg	11853687
10111984	CRICUT Smart Iron-on Brillantina Rojo (CRC-2008675)	PVM	7	0			0	CRC-2008675	2	5			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10111984.jpg	-1
10111987	CRICUT Smart Iron-on Azul Holográfico (CRC-2008679)	PVM	7	0			0	CRC-2008679	1	4			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10111987.jpg	-1
10112042	Convertidor Fibra TP-LINK RJ45 a Monomodo SC (MC110CS)	PVM	7	0			0	MC110CS	1	2			Redes y CCTV>Switch y routers>Varios (switch y routers)	https://cluster.binarycanarias.com/img/cp-10112042.jpg	2132570
10112090	Micrófono KEEPOUT USB Streaming PRO+ (XMICPRO500)	PVM	7	0			0	XMICPRO500	5	8			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10112090.jpg	-1
10112184	Alfombrilla SUBBLIM LED RGB XL 800x300x4mm (MP-02RGB01)	PVM	7	0			0	SUB-MP-02RGB01	8	10			Periféricos>Ratones>Varios (ratones)	https://cluster.binarycanarias.com/img/cp-10112184.jpg	93008706
10112196	S.A.I. SALICRU SPS.900.ONE 900VA 480w (662AF000003)	PVM	7	0			0	662AF000003	4	10			Periféricos>SAIs y regletas>SAIs (UPS)	https://cluster.binarycanarias.com/img/cp-10112196.jpg	76605039
10112238	"Smartphone Samsung Z Flip3 6.7"" 8Gb 128Gb 5G Negro"	PVM	7	0			1.1	SM-F711BZKBEUB	2	2			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10112238.jpg	93897235
10112252	Toner HP 135X Negro (W1350X)	PVM	7	0			0	W1350X	6	6			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-10112252.jpg	79067751
10112270	Bandeja Fija Aiten Mural 600mm (80.66.01)	PVM	7	0			0	80.66.01	0	5			Redes y CCTV>Armarios y cajas>Varios (armarios y cajas)	https://cluster.binarycanarias.com/img/cp-10112270.jpg	77802942
10112439	"Soporte Techo AISENS 37-80"" Gira/incli/Ex.(CT80TSE-075)"	PVM	7	0			0	CT80TSE-075	2	4			Imagen y sonido>Soportes TV>Superior 65 pulgadas	https://cluster.binarycanarias.com/img/cp-10112439.jpg	93706201
10112463	Latiguillo AISENS RJ45 Cat7 SFTP 25cm Negro (A146-0484)	PVM	7	0			0	A146-0484	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10112463.jpg	93706223
10112791	CRICUT Smart Vinyl Removible 33X91cm Blanco CRC-2008647	PVM	7	0			0	CRC-2008647	0	3			Consumibles varios>Material de Oficina>Papelería	https://cluster.binarycanarias.com/img/cp-10112791.jpg	-1
